"The fact that President Putin and I discussed a Cyber Security unit doesn't mean I think it can happen. It can't-but a ceasefire can,& did!","884211874518192128","2017-07-10 00:45:13"
"Syrian ceasefire seems to be holding. Many lives can be saved. Came out of meeting. Good!","884142582191849474","2017-07-09 20:09:52"
"For years, even as a ""civilian,"" I listened as Republicans pushed the Repeal and Replace of ObamaCare. Now they finally have their chance!","884141905436696576","2017-07-09 20:07:11"
"Sanctions were not discussed at my meeting with President Putin. Nothing will be done until the Ukrainian & Syrian problems are solved!","884027201804488704","2017-07-09 12:31:23"
"Putin & I discussed forming an impenetrable Cyber Security unit so that election hacking, & many other negative things, will be guarded and safe. Questions were asked about why the CIA & FBI had to ask the DNC 13 times for their SERVER, and were rejected, still don't have it. Fake News said 17 intel agencies when actually 4 (had to apologize). Why did Obama do NOTHING when he had info before election?","",""
"I strongly pressed President Putin twice about Russian meddling in our election. He vehemently denied it. I've already given my opinion We negotiated a ceasefire in parts of Syria which will save lives. Now it is time to move forward in working constructively with Russia!","",""
"The G 20 Summit was a great success for the U․S․ - Explained that the U․S․ must fix the many bad trade deals it has made. Will get done!","884008221970763776","2017-07-09 11:15:58"
"Leaving Hamburg for Washington, D․C․ and the WH. Just left China’s President Xi where we had an excellent meeting on trade & North Korea.","883761448064864257","2017-07-08 18:55:23"
"The #G20Summit was a wonderful success and carried out beautifully by Chancellor Angela Merkel. Thank you!","883752778379792386","2017-07-08 18:20:56"
"I will represent our country well and fight for its interests! Fake News Media will never cover me accurately but who cares! We will #MAGA!","883230130885324802","2017-07-07 07:44:07"
"I look forward to all meetings today with world leaders, including my meeting with Vladimir Putin. Much to discuss. #G20Summit #USA🇺🇸","883229754077392896","2017-07-07 07:42:37"
"Everyone here is talking about why John Podesta refused to give the DNC server to the FBI and the CIA. Disgraceful!","883229270943911936","2017-07-07 07:40:42"
"After Poland had a great meeting with Chancellor Merkel and then with PM Shinzō Abe of Japan & President Moon of South Korea.","883220875444715520","2017-07-07 07:07:20"
"My experience yesterday in Poland was a great one. Thank you to everyone, including the haters, for the great reviews of the speech!","883218784663818241","2017-07-07 06:59:02"
"Trade between China and North Korea grew almost 40% in the first quarter. So much for China working with us - but we had to give it a try!","882560030884716544","2017-07-05 11:21:23"
"The United States made some of the worst Trade Deals in world history.Why should we continue these deals with countries that do not help us?","882558219285131265","2017-07-05 11:14:11"
"Getting ready to leave for Poland, after which I will travel to Germany for the G-20. Will be back on Saturday.","882552631905988609","2017-07-05 10:51:59"
"Gas prices are the lowest in the U․S․ in over ten years! I would like to see them go even lower.","882327018070790144","2017-07-04 19:55:28"
"Getting ready to celebrate the 4th of July with a big crowd at the White House. Happy 4th to everyone. Our country will grow and prosper!","882325456162361344","2017-07-04 19:49:16"
