"I have instructed Secretary of State Mike Pompeo, and he fully agrees, not to allow Hoda Muthana back into the Country!","1098327855145062411","2019-02-20 21:05:41"
"The New York Times reporting is false. They are a true ENEMY OF THE PEOPLE!","1098218016255414272","2019-02-20 13:49:13"
"Crazy Bernie has just entered the race. I wish him well!","1098192352072646656","2019-02-20 12:07:14"
"The people of Venezuela are standing for FREEDOM and DEMOCRACY – and the United States of America is standing right by their side!","1097624329154674689","2019-02-18 22:30:07"
"Hope you are enjoying your President’s Day, our Country is making unprecedented progress!","1097592331405066242","2019-02-18 20:22:58"
"THE RIGGED AND CORRUPT MEDIA IS THE ENEMY OF THE PEOPLE!","1097117499336855553","2019-02-17 12:56:09"
"BUILDING THE WALL!","1096924708132581377","2019-02-17 00:10:04"
"Great job by law enforcement in Aurora, Illinois. Heartfelt condolences to all of the victims and their families. America is with you!","1096547516290543617","2019-02-15 23:11:15"
"The Gallup Poll just announced that 69% of our great citizens expect their finances to improve next year, a 16 year high. Nice!","1095699493440446464","2019-02-13 15:01:31"
"…Will be getting almost $23 BILLION for Border Security. Regardless of Wall money, it is being built as we speak!","1095469449052868610","2019-02-12 23:47:24"
"Will be heading to El Paso very soon. Big speech on Border Security and much else tonight. Tremendous crowd! See you later!","1094990198507819008","2019-02-11 16:03:01"
"The Democrats are so self righteous and ANGRY! Loosen up and have some fun. The Country is doing well!","1094964052558823424","2019-02-11 14:19:08"
"The Democrats do not want us to detain, or send back, criminal aliens! This is a brand new demand. Crazy!","1094948909657542656","2019-02-11 13:18:57"
"No president ever worked harder than me (cleaning up the mess I inherited)!","1094940049697849345","2019-02-11 12:43:45"
"Gallup Poll: “Open Borders will potentially attract 42 million Latin Americans.” This would be a disaster for the U․S․. We need the Wall now!","1094618230793097216","2019-02-10 15:24:57"
"African Americans are very angry at the double standard on full display in Virginia!","1094610433435156486","2019-02-10 14:53:58"
