"As families prepare for summer vacations in our National Parks - Democrats threaten to close them and shut down the government. Terrible!","857605104417026049","2017-04-27 14:39:25"
"Democrats used to support border security — now they want illegals to pour through our borders.","857605018266062848","2017-04-27 14:39:04"
"Democrats jeopardizing the safety of our troops to bail out their donors from insurance companies. It is time to put #AmericaFirst🇺🇸","857604808676708353","2017-04-27 14:38:14"
"What's more important? Rebuilding our military - or bailing out insurance companies? Ask the Democrats.","857604709829529601","2017-04-27 14:37:51"
"I promise to rebuild our military and secure our border. Democrats want to shut down the government. Politics!","857604623531749376","2017-04-27 14:37:30"
"I want to help our miners while the Democrats are blocking their healthcare.","857604537003200512","2017-04-27 14:37:09"
"The Democrats want to shut government if we don't bail out Puerto Rico and give billions to their insurance companies for OCare failure. NO!","857557522584088576","2017-04-27 11:30:20"
"I received calls from the President of Mexico and the Prime Minister of Canada asking to renegotiate NAFTA rather than terminate. I agreed subject to the fact that if we do not reach a fair deal for all, we will then terminate NAFTA. Relationships are good-deal very possible!","",""
"Democrats are trying to bail out insurance companies from disastrous #ObamaCare, and Puerto Rico with your tax dollars. Sad!","857370270776086528","2017-04-26 23:06:16"
"The U․S․ recorded its slowest economic growth in five years (2016). GDP up only 1.6%. Trade deficits hurt the economy very badly.","857185261029126144","2017-04-26 10:51:06"
"Out of our very big country, with many choices, does everyone notice that both the ""ban"" case and now the ""sanctuary"" case is brought in the Ninth Circuit, which has a terrible record of being overturned (close to 80%). They used to call this ""judge shopping!"" Messy system.","",""
"First the Ninth Circuit rules against the ban & now it hits again on sanctuary cities-both ridiculous rulings. See you in the Supreme Court!","857177434210304001","2017-04-26 10:20:00"
"Don't let the fake media tell you that I have changed my position on the WALL. It will get built and help stop drugs, human trafficking etc.","856849388026687492","2017-04-25 12:36:28"
"Canada has made business for our dairy farmers in Wisconsin and other border states very difficult. We will not stand for this. Watch!","856847826663460865","2017-04-25 12:30:15"
"If our healthcare plan is approved, you will see real healthcare and premiums will start tumbling down. ObamaCare is in a death spiral!","856557986474491904","2017-04-24 17:18:32"
"…the wall is not built, which it will be, the drug situation will NEVER be fixed the way it should be! #BuildTheWall","856531163799859201","2017-04-24 15:31:57"
"The Wall is a very important tool in stopping drugs from pouring into our country and poisoning our youth (and many others)! If","856484873133060101","2017-04-24 12:28:01"
"The two fake news polls released yesterday, ABC & NBC, while containing some very positive info, were totally wrong in General E․ Watch!","856481786938916865","2017-04-24 12:15:45"
"New polls out today are very good considering that much of the media is FAKE and almost always negative. Would still beat Hillary in popular vote. ABC News/Washington Post Poll (wrong big on election) said almost all stand by their vote on me & 53% said strong leader.","",""
"Eventually, but at a later date so we can get started early, Mexico will be paying, in some form, for the badly needed border wall.","856172056932700164","2017-04-23 15:44:59"
"The Democrats don't want money from budget going to border wall despite the fact that it will stop drugs and very bad MS 13 gang members.","856171332521820165","2017-04-23 15:42:07"
"ObamaCare is in serious trouble. The Dems need big money to keep it going - otherwise it dies far sooner than anyone would have thought.","856150719656755200","2017-04-23 14:20:12"
"Very interesting election currently taking place in France.","856146924705120256","2017-04-23 14:05:07"
"I am committed to keeping our air and water clean but always remember that economic growth enhances environmental protection. Jobs matter!","855901315305795584","2017-04-22 21:49:10"
"Today on Earth Day, we celebrate our beautiful forests, lakes and land. We stand committed to preserving the natural beauty of our nation.","855859245023211520","2017-04-22 19:01:59"
"Big TAX REFORM AND TAX REDUCTION will be announced next Wednesday.","855817226078879748","2017-04-22 16:15:01"
"Next Saturday night I will be holding a BIG rally in Pennsylvania. Look forward to it!","855816071663812608","2017-04-22 16:10:26"
"Getting ready to visit Walter Reed Medical Center with Melania. Looking forward to seeing our bravest and greatest Americans!","855814859069558784","2017-04-22 16:05:37"
"China is very much the economic lifeline to North Korea so, while nothing is easy, if they want to solve the North Korean problem, they will","855406847200768000","2017-04-21 13:04:19"
"No matter how much I accomplish during the ridiculous standard of the first 100 days, & it has been a lot (including S․C․), media will kill!","855373184861962240","2017-04-21 10:50:33"
"Dems failed in Kansas and are now failing in Georgia. Great job Karen Handel! It is now Hollywood vs. Georgia on June 20th.","854676780527079425","2017-04-19 12:43:18"
