"Just landed in West Virginia. Big crowd, looking forward to seeing everyone soon! #MAGA","1032017630662729728","2018-08-21 21:32:31"
"A Blue Wave means Crime and Open Borders. A Red Wave means Safety and Strength!","1031852996567748613","2018-08-21 10:38:19"
"The Economy is stronger and better than ever before. Importantly, there remains tremendous potential - it will only get better with time!","1030811421007929345","2018-08-18 13:39:28"
"The U․S․ has more than double the growth rate than it had 18 months ago.","1030433779112923136","2018-08-17 12:38:52"
"The Queen of Soul, Aretha Franklin, is dead. She was a great woman, with a wonderful gift from God, her voice. She will be missed!","1030116078125568006","2018-08-16 15:36:26"
"THE FAKE NEWS MEDIA IS THE OPPOSITION PARTY. It is very bad for our Great Country…BUT WE ARE WINNING!","1030074380397752320","2018-08-16 12:50:44"
"Happy Birthday to the leader of the Democrat Party, Maxine Waters!","1029743849160232960","2018-08-15 14:57:20"
"Great Republican election results last night. So far we have the team we want. 8 for 9 in Special Elections. Red Wave!","1029706933706661889","2018-08-15 12:30:38"
"Another terrorist attack in London…These animals are crazy and must be dealt with through toughness and strength!","1029332350969237504","2018-08-14 11:42:11"
"Wacky Omarosa already has a fully signed Non-Disclosure Agreement!","1029038164248338432","2018-08-13 16:13:11"
"Hundreds of Bikers for Trump just joined me at Bedminster. Quite a scene - great people who truly love our Country!","1028355187939987465","2018-08-11 18:59:17"
"Space Force all the way!","1027586174448218113","2018-08-09 16:03:30"
"RED WAVE!","1027266105797238791","2018-08-08 18:51:39"
"5 for 5!","1027200569096765441","2018-08-08 14:31:14"
"…Congratulations to Troy Balderson on a great win in Ohio. A very special and important race!","1027031293220061184","2018-08-08 03:18:36"
"Iran, and it’s economy, is going very bad, and fast! I will meet, or not meet, it doesn’t matter - it is up to them!","1025847254660403201","2018-08-04 20:53:39"
"Heading to Ohio!","1025840837358432256","2018-08-04 20:28:09"
"I am looking into 3-D Plastic Guns being sold to the public. Already spoke to NRA, doesn’t seem to make much sense!","1024264286418489345","2018-07-31 12:03:30"
"Collusion is not a crime, but that doesn’t matter because there was No Collusion (except by Crooked Hillary and the Democrats)!","1024263146008207361","2018-07-31 11:58:58"
"…your Social Security and Medicare! Cast your early vote, or vote on August 7th, Election Day. He has my full and total Endorsement!","1024059145564160000","2018-07-30 22:28:21"
"…and the Amazon Washington Post do nothing but write bad stories even on very positive achievements - and they will never change!","1023646669685104641","2018-07-29 19:09:19"
"GREAT GDP numbers just released. Will be having a news conference soon!","1022833271040815104","2018-07-27 13:17:09"
