"Without a Wall there cannot be safety and security at the Border or for the U․S․A․. BUILD THE WALL AND CRIME WILL FALL!","1088430717611245571","2019-01-24 13:37:59"
"BUILD A WALL & CRIME WILL FALL!","1088058726794387456","2019-01-23 12:59:50"
"Great unity in the Republican Party. Want to, once and for all, put an end to stoppable crime and drugs! Border Security and Wall. No doubt!","1088055980263424000","2019-01-23 12:48:55"
"The United States has a great economic story to tell. Number one in the World, by far!","1087726878981582849","2019-01-22 15:01:11"
"Democrats campaigned on working within Washington and “getting things done!” How is that working out? #2020TAKEBACKTHEHOUSE","1087374469222547461","2019-01-21 15:40:50"
"I will be live from the White House at 4:00 P․M․","1086701998479736832","2019-01-19 19:08:41"
"Will be leaving for Dover to be with the families of 4 very special people who lost their lives in service to our Country!","1086586403583074304","2019-01-19 11:29:21"
"AMERICA FIRST!","1086292156673900544","2019-01-18 16:00:07"
"MAKE AMERICA GREAT AGAIN!","1086292025744474112","2019-01-18 15:59:35"
"Another big Caravan heading our way. Very hard to stop without a Wall!","1086265436138807296","2019-01-18 14:13:56"
