"I agree getting Tax Cuts approved is important (we will also get HealthCare), but perhaps no Administration has done more in its first 9 months than this Administration. Over 50 Legislation approvals, massive regulation cuts, energy freedom, pipelines, border security 2nd Amendment, Strong Military, ISIS, historic VA improvement, Supreme Court Justice, Record Stock Market, lowest unemployment in 17 yrs!","",""
"Crooked Hillary Clinton spent hundreds of millions of dollars more on Presidential Election than I did. Facebook was on her side, not mine!","921848853090983938","2017-10-21 21:21:08"
"Keep hearing about ""tiny"" amount of money spent on Facebook ads. What about the billions of dollars of Fake News on CNN, ABC, NBC & CBS?","921829947093733376","2017-10-21 20:06:00"
"Officials behind the now discredited ""Dossier"" plead the Fifth. Justice Department and/or FBI should immediately release who paid for it.","921828280998744066","2017-10-21 19:59:23"
"Stock Market hits another all time high on Friday. 5.3 trillion dollars up since Election. Fake News doesn't spent much time on this!","921726400922619904","2017-10-21 13:14:33"
"Subject to the receipt of further information, I will be allowing, as President, the long blocked and classified JFK FILES to be opened.","921716470140325889","2017-10-21 12:35:05"
"I hope the Fake News Media keeps talking about Wacky Congresswoman Wilson in that she, as a representative, is killing the Democrat Party!","921709468055896064","2017-10-21 12:07:16"
"Budget that just passed is a really big deal, especially in terms of what will be the biggest tax cut in U․S․ history - MSM barely covered!","921705862992887808","2017-10-21 11:52:56"
"Great book just out, ""A Place Called Heaven,"" by Dr․ Robert Jeffress - A wonderful man!","921524504836395008","2017-10-20 23:52:17"
"Just out report: ""United Kingdom crime rises 13% annually amid spread of Radical Islamic terror."" Not good, we must keep America safe!","921323063945453574","2017-10-20 10:31:50"
"The Budget passed late last night, 51 to 49. We got ZERO Democrat votes with only Rand Paul (he will vote for Tax Cuts) voting against This now allows for the passage of large scale Tax Cuts (and Reform), which will be the biggest in the history of our country!","",""
"The Fake News is going crazy with wacky Congresswoman Wilson(D), who was SECRETLY on a very personal call, and gave a total lie on content!","921207772233990144","2017-10-20 02:53:42"
"Workers of firm involved with the discredited and Fake Dossier take the 5th. Who paid for it, Russia, the FBI or the Dems (or all)?","920981920787386368","2017-10-19 11:56:15"
"Uranium deal to Russia, with Clinton help and Obama Administration knowledge, is the biggest story that Fake Media doesn't want to follow!","920972261032648705","2017-10-19 11:17:52"
"Republicans are going for the big Budget approval today, first step toward massive tax cuts. I think we have the votes, but who knows?","920966294035451904","2017-10-19 10:54:09"
"I am supportive of Lamar as a person & also of the process, but I can never support bailing out ins co's who have made a fortune w/ O'Care.","920645935981613057","2017-10-18 13:41:10"
"Democrat Congresswoman totally fabricated what I said to the wife of a soldier who died in action (and I have proof). Sad!","920611770775064576","2017-10-18 11:25:24"
"The NFL has decided that it will not force players to stand for the playing of our National Anthem. Total disrespect for our great country!","920606910109356032","2017-10-18 11:06:06"
"As it has turned out, James Comey lied and leaked and totally protected Hillary Clinton. He was the best thing that ever happened to her!","920604520572424193","2017-10-18 10:56:36"
"The Democrats will only vote for Tax Increases. Hopefully, all Senate Republicans will vote for the largest Tax Cuts in U․S․ history.","920599916371693568","2017-10-18 10:38:18"
"Wow, FBI confirms report that James Comey drafted letter exonerating Crooked Hillary Clinton long before investigation was complete. Many people not interviewed, including Clinton herself. Comey stated under oath that he didn't do this-obviously a fix? Where is Justice Dept?","",""
