"Dow hit a new intraday all-time high! I wonder whether or not the Fake News Media will so report?","881983493533822976","2017-07-03 21:10:25"
"Really great numbers on jobs & the economy! Things are starting to kick in now, and we have just begun! Don't like steel & aluminum dumping!","881979394373406720","2017-07-03 20:54:08"
"If we can help little #CharlieGard, as per our friends in the U․K․ and the Pope, we would be delighted to do so.","881875263700783104","2017-07-03 14:00:21"
"At some point the Fake News will be forced to discuss our great jobs numbers, strong economy, success with ISIS, the border & so much else!","881847676232503297","2017-07-03 12:10:44"
"Will be speaking with Italy this morning!","881839523126272000","2017-07-03 11:38:20"
"Spoke yesterday with the King of Saudi Arabia about peace in the Middle-East. Interesting things are happening!","881834692282109953","2017-07-03 11:19:08"
"Will be speaking with Germany and France this morning.","881830110114009089","2017-07-03 11:00:56"
"Stock Market at all time high, unemployment at lowest level in years (wages will start going up) and our base has never been stronger!","881662619282702338","2017-07-02 23:55:23"
"My use of social media is not Presidential - it’s MODERN DAY PRESIDENTIAL. Make America Great Again!","881281755017355264","2017-07-01 22:41:58"
"I am thinking about changing the name #FakeNews CNN to #FraudNewsCNN!","881273362454118400","2017-07-01 22:08:37"
"The FAKE & FRAUDULENT NEWS MEDIA is working hard to convince Republicans and others I should not use social media - but remember, I won the 2016 election with interviews, speeches and social media. I had to beat #FakeNews, and did. We will continue to WIN!","",""
"Crazy Joe Scarborough and dumb as a rock Mika are not bad people, but their low rated show is dominated by their NBC bosses. Too bad!","881140479454310401","2017-07-01 13:20:35"
"Numerous states are refusing to give information to the very distinguished VOTER FRAUD PANEL. What are they trying to hide?","881137079958241280","2017-07-01 13:07:05"
