"“Why in the world didn’t Barack Obama fire this guy (Comey)?” asks Mark Levin!","1007592042124513283","2018-06-15 11:53:57"
"Congratulations to Danny Tarkanian on his big GOP primary win in Nevada. Danny worked hard an got a great result. Looking good in November!","1006993862152392704","2018-06-13 20:17:00"
"Oil prices are too high, OPEC is at it again. Not good!","1006866982833131520","2018-06-13 11:52:50"
"The U․S․, together with Mexico and Canada, just got the World Cup. Congratulations - a great deal of hard work!","1006866089110892545","2018-06-13 11:49:16"
"We save a fortune by not doing war games, as long as we are negotiating in good faith - which both sides are!","1006856219200548864","2018-06-13 11:10:03"
"Just won big Supreme Court decision on Voting! Great News!","1006326057375584261","2018-06-12 00:03:23"
"Sorry, we cannot let our friends, or enemies, take advantage of us on Trade anymore. We must put the American worker first!","1006003345360908295","2018-06-11 02:41:02"
"Great to be in Singapore, excitement in the air!","1005989290520739845","2018-06-11 01:45:11"
"…U․S․A․. Trade. They fully understand where I am coming from. After many decades, fair and reciprocal Trade will happen!","1005554268009422849","2018-06-09 20:56:34"
"Looking forward to straightening out unfair Trade Deals with the G-7 countries. If it doesn’t happen, we come out even better!","1005033088202756097","2018-06-08 10:25:35"
"Canada charges the U․S․ a 270% tariff on Dairy Products! They didn’t tell you that, did they? Not fair to our farmers!","1005030839019802625","2018-06-08 10:16:39"
"When will people start saying, “thank you, Mr․ President, for firing James Comey?”","1004742470700322816","2018-06-07 15:10:46"
"Good luck to Alice Johnson. Have a wonderful life!","1004696266297827328","2018-06-07 12:07:10"
"Congratulations to Dana Rohrabacher on his big California win. We are proud of you Dana!","1004373239194320900","2018-06-06 14:43:35"
"…The greatest Witch Hunt in political history!","1004174436759691266","2018-06-06 01:33:37"
"The HISTORIC Rescissions Package we’ve proposed would cut $15,000,000,000 in Wasteful Spending! We are getting our government back on track.","1004092104488947719","2018-06-05 20:06:27"
"Terrific new book out by the wonderful Harris Faulkner, “9 Rules of Engagement.” Harris shares lessons from a military family. Enjoy!","1003998873004773376","2018-06-05 13:55:59"
"In High Tax, High Crime California, be sure to get out and vote for Republican John Cox for Governor. He will make a BIG difference!","1003985427970314246","2018-06-05 13:02:33"
"Meeting in Singapore with North Korea will hopefully be the start of something big…we will soon see!","1003963157734453249","2018-06-05 11:34:04"
"Big Supreme Court ruling for Baker just out!","1003806272360239104","2018-06-05 01:10:39"
"In many ways this is the greatest economy in the HISTORY of America and the best time EVER to look for a job!","1003738744061603843","2018-06-04 20:42:19"
"The U․S․ has made such bad trade deals over so many years that we can only WIN!","1003618276293988352","2018-06-04 12:43:38"
"China already charges a tax of 16% on soybeans. Canada has all sorts of trade barriers on our Agricultural products. Not acceptable!","1003617811254710273","2018-06-04 12:41:47"
"“This is the best time EVER to look for a job.” James Freeman of WSJ.","1003612459855466497","2018-06-04 12:20:31"
"Jesse Watters “The only thing Trump obstructed was Hillary getting to the White House.” So true!","1003259934417580033","2018-06-03 12:59:42"
"Looking forward to seeing the employment numbers at 8:30 this morning.","1002510522032541701","2018-06-01 11:21:48"
