"So good to see the Saudi Arabia visit with the King and 50 countries already paying off. They said they would take a hard line on funding extremism, and all reference was pointing to Qatar. Perhaps this will be the beginning of the end to the horror of terrorism!","",""
"Sorry folks, but if I would have relied on the Fake News of CNN, NBC, ABC, CBS, washpost or nytimes, I would have had ZERO chance winning WH","872064426568036353","2017-06-06 12:15:36"
"During my recent trip to the Middle East I stated that there can no longer be funding of Radical Ideology. Leaders pointed to Qatar - look!","872062159789985792","2017-06-06 12:06:35"
"The FAKE MSM is working so hard trying to get me not to use Social Media. They hate that I can get the honest and unfiltered message out.","872059997429022722","2017-06-06 11:58:00"
"That's right, we need a TRAVEL BAN for certain DANGEROUS countries, not some politically correct term that won't help us protect our people!","871899511525961728","2017-06-06 01:20:17"
"Pathetic excuse by London Mayor Sadiq Khan who had to think fast on his ""no reason to be alarmed"" statement. MSM is working hard to sell it!","871725780535062528","2017-06-05 13:49:56"
"In any event we are EXTREME VETTING people coming into the U․S․ in order to help keep our country safe. The courts are slow and political!","871679061847879682","2017-06-05 10:44:18"
"The Justice Dept. should ask for an expedited hearing of the watered down Travel Ban before the Supreme Court - & seek much tougher version!","871677472202477568","2017-06-05 10:37:59"
"The Justice Dept. should have stayed with the original Travel Ban, not the watered down, politically correct version they submitted to S․C․","871675245043888128","2017-06-05 10:29:08"
"People, the lawyers and the courts can call it whatever they want, but I am calling it what we need and what it is, a TRAVEL BAN!","871674214356484096","2017-06-05 10:25:02"
"Do you notice we are not having a gun debate right now? That's because they used knives and a truck!","871331574649901056","2017-06-04 11:43:30"
"At least 7 dead and 48 wounded in terror attack and Mayor of London says there is ""no reason to be alarmed!""","871328428963901440","2017-06-04 11:31:00"
"We must stop being politically correct and get down to the business of security for our people. If we don't get smart it will only get worse","871325606901895168","2017-06-04 11:19:47"
"Whatever the United States can do to help out in London and the U․ K․, we will be there - WE ARE WITH YOU. GOD BLESS!","871145660036378624","2017-06-03 23:24:45"
"MAKE AMERICA GREAT AGAIN!","870445001125355522","2017-06-02 01:00:35"
