"JUST OUT: 3.9% Unemployment. 4% is Broken! In the meantime, WITCH HUNT!","992395376039727104","2018-05-04 13:27:50"
"Going to Dallas (the GREAT State of Texas) today. Leaving soon!","992357529362583552","2018-05-04 10:57:26"
"Because Jobs in the U․S․ are doing so well, Americans receiving unemployment aid is the lowest since 1973. Great!","992350362450518016","2018-05-04 10:28:58"
"It would seem very hard to obstruct justice for a crime that never happened! Witch Hunt!","991279620044591105","2018-05-01 11:34:13"
"Just got recent Poll - much higher than President O at same time…Well, much more has been accomplished!","990559834020962304","2018-04-29 11:54:02"
"KOREAN WAR TO END! The United States, and all of its GREAT people, should be very proud of what is now taking place in Korea!","989820401596366849","2018-04-27 10:55:48"
"A complete Witch Hunt!","988106076028653568","2018-04-22 17:23:41"
"“I can die happy now with Trump Job performance,” stated Mary Matalin. “A great overall President, stunning!” Thank you Mary.","988056354567917568","2018-04-22 14:06:06"
"“At least two Memos Comey shared with a friend contained Classified Information.” Wall Street Journal","987820963038449664","2018-04-21 22:30:45"
"…it means lying or making up stories. Sorry, I don’t see Michael doing that despite the horrible Witch Hunt and the dishonest media!","987679852345135105","2018-04-21 13:10:01"
"So many people are seeing the benefits of the Tax Cut Bill. Everyone is talking, really nice to see!","986218871991492608","2018-04-17 12:24:36"
"I am in Florida and looking forward to my meeting with Prime Minister Abe of Japan. Working on Trade and Military Security.","986218867780448261","2018-04-17 12:24:35"
"Employment is up, Taxes are DOWN. Enjoy!","986218862625648640","2018-04-17 12:24:34"
