"For those of you who are still interested, the Democrats have totally forgotten about DACA. Not a lot of interest on this subject from them!","967023714268319744","2018-02-23 13:09:54"
"My daughter, Ivanka, just arrived in South Korea. We cannot have a better, or smarter, person representing our country.","967023015035797504","2018-02-23 13:07:07"
"CPAC Today!","967021512455802881","2018-02-23 13:01:09"
"The GREAT Billy Graham is dead. There was nobody like him! He will be missed by Christians and all religions. A very special man.","966317112565420033","2018-02-21 14:22:07"
"I have been much tougher on Russia than Obama, just look at the facts. Total Fake News!","965943827931549696","2018-02-20 13:38:49"
"“The Faith of Donald Trump,” a book just out by David Brody and Scott Lamb, is a very interesting read. Enjoy!","965780052167286784","2018-02-20 02:48:02"
"Obama was President up to, and beyond, the 2016 Election. So why didn’t he do something about Russian meddling?","965676314576543744","2018-02-19 19:55:49"
"Have a great, but very reflective, President’s Day!","965582280772276224","2018-02-19 13:42:10"
"Melania and I met such incredible people last night in Broward County, Florida. Will never forget them, or the evening!","964938678362628096","2018-02-17 19:04:43"
"Cannot believe how BADLY DACA recipients have been treated by the Democrats…totally abandoned! Republicans are still working hard.","964512164865363968","2018-02-16 14:49:54"
"Just spoke to Governor Rick Scott. We are working closely with law enforcement on the terrible Florida school shooting.","963879275324760070","2018-02-14 20:55:01"
"Jobless claims have dropped to a 45 year low!","962326008127946752","2018-02-10 14:02:54"
"I will be meeting with Henry Kissinger at 1:45pm. Will be discussing North Korea, China and the Middle East.","961671974153080834","2018-02-08 18:44:00"
"NEW FBI TEXTS ARE BOMBSHELLS!","961270833569202176","2018-02-07 16:10:00"
"Congratulations to the Philadelphia Eagles on a great Super Bowl victory!","960361010904338432","2018-02-05 03:54:42"
