"Getting ready to land in the Great State of Arizona!","1257744763832299520","2020-05-05 18:51:34"
"Heading to Arizona!","1257651144739950593","2020-05-05 12:39:33"
"Oil prices moving up nicely as demand begins again!","1257650279740301314","2020-05-05 12:36:07"
"MSDNC and FAKE NEWS CNN are going wild trying to protect China!","1257438733240094726","2020-05-04 22:35:30"
"RT @realDonaldTrump: 96% Approval Rating in the Republican Party. Thank you! Also, just out, highest ever Approval Rating overall in the ne RT @realDonaldTrump: Don’t allow RIGGED ELECTIONS!","",""
"RT @realDonaldTrump: Very cool. Please thank him!","1256912796673073153","2020-05-03 11:45:37"
"FAKE POLLING, just like 2016 (but worse)!","1255828428814770176","2020-04-30 11:56:44"
"What happened to General Michael Flynn, a war hero, should never be allowed to happen to a citizen of the United States again!","1255826177350144001","2020-04-30 11:47:47"
"Many States moving to SAFELY & QUICKLY reopen!","1255129366234890240","2020-04-28 13:38:54"
"RT @realDonaldTrump: Blame the Democrats for any “lateness” in your Enhanced Unemployment Insurance. I wanted the money to be paid directly RT @realDonaldTrump: There has never been, in the history of our Country, a more vicious or hostile Lamestream Media than there is right no RT @realDonaldTrump: FAKE NEWS, THE ENEMY OF THE PEOPLE!","",""
"I will be having a White House Press Conference today at 5:30 P․M․. Thank you!","1254877727804600321","2020-04-27 20:58:59"
"FAKE NEWS, THE ENEMY OF THE PEOPLE!","1254769296280031232","2020-04-27 13:48:07"
"Happy Birthday to Melania, our great First Lady!","1254441783523762182","2020-04-26 16:06:42"
"Remember, the Cure can’t be worse than the problem itself. Be careful, be safe, use common sense!","1254172638307586049","2020-04-25 22:17:13"
"I will be having a White House Press Conference today at 5:30 P․M․. Thank you!","1253788620642750464","2020-04-24 20:51:16"
"Our Country wants to move safely forward. There is a tremendous pent up demand. We will open big!","1253683467801563138","2020-04-24 13:53:25"
"RT @realDonaldTrump: Important news!","1253679957475307520","2020-04-24 13:39:28"
"…My co-chair in Utah and a really great guy. Sean has my Complete and Total Endorsement!","1253464153530011650","2020-04-23 23:21:57"
