"…If Republicans ever did that to the Democrats, there would be all hell to pay. It would be a scandal like no other!","1140357430095810560","2019-06-16 20:36:12"
"All in for Senator Steve Daines as he proposes an Amendment for a strong BAN on burning our American Flag. A no brainer!","1139878112701927424","2019-06-15 12:51:34"
"…is not Constitutionally Permissable.” Alan Dershowitz, Constitutional Lawyer","1139126119440035842","2019-06-13 11:03:25"
"Good day in the Stock Market. People have no idea the tremendous potential our Country has for GROWTH - and many other things!","1138444530020245505","2019-06-11 13:55:01"
"The United States has VERY LOW INFLATION, a beautiful thing!","1138418208803831808","2019-06-11 12:10:26"
"PRESIDENTIAL HARASSMENT!","1138413497858101249","2019-06-11 11:51:43"
"…We do not anticipate a problem with the vote but, if for any reason the approval is not forthcoming, Tariffs will be reinstated!","1138030977521987584","2019-06-10 10:31:43"
"RT @realDonaldTrump: MEXICO HAS AGREED TO IMMEDIATELY BEGIN BUYING LARGE QUANTITIES OF AGRICULTURAL PRODUCT FROM OUR GREAT PATRIOT FARMERS!","1137572492468469761","2019-06-09 04:09:51"
"…other than to know he was, and is, a total Loser. When he makes statements about me, they are made up, he knows nothing!","1137568536690343936","2019-06-09 03:54:08"
"Everyone very excited about the new deal with Mexico!","1137355469134151681","2019-06-08 13:47:29"
"MEXICO HAS AGREED TO IMMEDIATELY BEGIN BUYING LARGE QUANTITIES OF AGRICULTURAL PRODUCT FROM OUR GREAT PATRIOT FARMERS!","1137329348409778177","2019-06-08 12:03:41"
"Mexico will try very hard, and if they do that, this will be a very successful agreement for both the United States and Mexico!","1137313896585474048","2019-06-08 11:02:17"
"Dow Jones has best week of the year!","1137112921991983105","2019-06-07 21:43:41"
"Heading back to D․C․. Many great things are happening for our Country!","1137052508231069696","2019-06-07 17:43:38"
"Democrats are incapable of doing a good and solid Immigration Bill!","1137048453173862400","2019-06-07 17:27:31"
"A big and beautiful day today!","1136512359055462400","2019-06-06 05:57:16"
"Russia has informed us that they have removed most of their people from Venezuela.","1135603282104213504","2019-06-03 17:44:55"
"…at which time the Tariffs will be removed. Details from the White House to follow.","1134240657621438464","2019-05-30 23:30:20"
"How do you impeach a Republican President for a crime that was committed by the Democrats? WITCH-HUNT!","1133893813611782144","2019-05-30 00:32:06"
"Back from Japan after a very successful trip. Big progress on MANY fronts. A great country with a wonderful leader in Prime Minister Abe!","1133529099530571777","2019-05-29 00:22:51"
"The Dems are getting NOTHING done in Congress! They only want a Do-Over on Mueller!","1132937986427957248","2019-05-27 09:13:59"
"Getting ready to land in Japan with First Lady Melania. We look forward to seeing everyone soon!🇺🇸🇯🇵","1132191737160589312","2019-05-25 07:48:39"
"When is Twitter going to allow the very popular Conservative Voices that it has so viciously shut down, back into the OPEN? IT IS TIME!","1131764098289602560","2019-05-24 03:29:22"
"The U․S․. Senate has just approved a 19 Billion Dollar Disaster Relief Bill, with my total approval. Great!","1131714257308012545","2019-05-24 00:11:19"
"The Democrats have become known as THE DO NOTHING PARTY!","1131529950593507329","2019-05-23 11:58:57"
"Democrats don’t want to fix the loopholes at the Border. They don’t want to do anything. Open Borders and crime!","1131393056299786240","2019-05-23 02:54:59"
"PRESIDENTIAL HARASSMENT!","1131138596109463553","2019-05-22 10:03:51"
"The Democrats are getting ZERO work done in Congress. All they are focused on is trying to prove the Mueller Report wrong, the Witch Hunt!","1131138360125399041","2019-05-22 10:02:55"
