"Iran was on its last legs and ready to collapse until the U․S․ came along and gave it a life-line in the form of the Iran Deal: $150 billion","827119326880813056","2017-02-02 11:39:49"
"Iran has been formally PUT ON NOTICE for firing a ballistic missile.Should have been thankful for the terrible deal the U․S․ made with them!","827118012784373760","2017-02-02 11:34:36"
"Attending Chief Ryan Owens' Dignified Transfer yesterday with my daughter Ivanka was my great honor. To a great and brave man - thank you!","827115768202534913","2017-02-02 11:25:40"
"Congratulations to Rex Tillerson on being sworn in as our new Secretary of State. He will be a star!","827113926517194757","2017-02-02 11:18:21"
"If U․C․. Berkeley does not allow free speech and practices violence on innocent people with a different point of view - NO FEDERAL FUNDS?","827112633224544256","2017-02-02 11:13:13"
"Do you believe it? The Obama Administration agreed to take thousands of illegal immigrants from Australia. Why? I will study this dumb deal!","827002559122567168","2017-02-02 03:55:49"
"Iran is rapidly taking over more and more of Iraq even after the U․S․ has squandered three trillion dollars there. Obvious long ago!","826990079738540033","2017-02-02 03:06:14"
"Everybody is arguing whether or not it is a BAN. Call it what you want, it is about keeping bad people (with bad intentions) out of country!","826774668245946368","2017-02-01 12:50:16"
"Hope you like my nomination of Judge Neil Gorsuch for the United States Supreme Court. He is a good and brilliant man, respected by all.","826637556787838976","2017-02-01 03:45:26"
"Getting ready to deliver a VERY IMPORTANT DECISION! 8:00 P․M․","826588658304217088","2017-02-01 00:31:08"
"When will the Democrats give us our Attorney General and rest of Cabinet! They should be ashamed of themselves! No wonder D․C․ doesn't work!","826391334248407040","2017-01-31 11:27:02"
"Nancy Pelosi and Fake Tears Chuck Schumer held a rally at the steps of The Supreme Court and mic did not work (a mess)-just like Dem party!","826390034693623809","2017-01-31 11:21:52"
