"House of Representatives needs to pass Government Funding Bill tonight. So important for our country - our Military needs it!","954136290768846850","2018-01-18 23:39:53"
"A government shutdown will be devastating to our military…something the Dems care very little about!","953987636057821184","2018-01-18 13:49:11"
"CHIP should be part of a long term solution, not a 30 Day, or short term, extension!","953984671674662912","2018-01-18 13:37:24"
"…and they knew exactly what I said and meant. They just wanted a story. FAKE NEWS!","952526145064505345","2018-01-14 13:01:44"
"AMERICA FIRST!","952166927476183040","2018-01-13 13:14:20"
"The Democrats are all talk and no action. They are doing nothing to fix DACA. Great opportunity missed. Too bad!","952166857670320128","2018-01-13 13:14:03"
"Small Business Poll has highest approval numbers in the polls history. All business is just at the beginning of something really special!","951646736233189377","2018-01-12 02:47:17"
"In new Quinnipiac Poll, 66% of people feel the economy is “Excellent or Good.” That is the highest number ever recorded by this poll.","951419415794511872","2018-01-11 11:43:59"
"As I made very clear today, our country needs the security of the Wall on the Southern Border, which must be part of any DACA approval.","950884128379035650","2018-01-10 00:16:57"
"The Mercer Family recently dumped the leaker known as Sloppy Steve Bannon. Smart!","949303089416294401","2018-01-05 15:34:28"
"Dow just crashes through 25,000. Congrats! Big cuts in unnecessary regulations continuing.","948944124132167680","2018-01-04 15:48:04"
"MAKE AMERICA GREAT AGAIN!","948739073237311488","2018-01-04 02:13:16"
