"I call my own shots, largely based on an accumulation of data, and everyone knows it. Some FAKE NEWS media, in order to marginalize, lies!","828575949268606977","2017-02-06 12:07:55"
"Any negative polls are fake news, just like the CNN, ABC, NBC polls in the election. Sorry, people want border security and extreme vetting.","828574430800539648","2017-02-06 12:01:53"
"What an amazing comeback and win by the Patriots. Tom Brady, Bob Kraft and Coach B are total winners. Wow!","828447350200926212","2017-02-06 03:36:54"
"Enjoy the #SuperBowl and then we continue: MAKE AMERICA GREAT AGAIN!","828375073006444544","2017-02-05 22:49:42"
"I have instructed Homeland Security to check people coming into our country VERY CAREFULLY. The courts are making the job very difficult!","828343072840900610","2017-02-05 20:42:33"
"Just cannot believe a judge would put our country in such peril. If something happens blame him and court system. People pouring in. Bad!","828342202174668800","2017-02-05 20:39:05"
"The judge opens up our country to potential terrorists and others that do not have our best interests at heart. Bad people are very happy!","828042506851934209","2017-02-05 00:48:12"
"Why aren't the lawyers looking at and using the Federal Court decision in Boston, which is at conflict with ridiculous lift ban decision?","828024835670413312","2017-02-04 23:37:59"
"Because the ban was lifted by a judge, many very bad and dangerous people may be pouring into our country. A terrible decision","827996357252243456","2017-02-04 21:44:49"
"What is our country coming to when a judge can halt a Homeland Security travel ban and anyone, even with bad intentions, can come into U․S․?","827981079042805761","2017-02-04 20:44:07"
"MAKE AMERICA GREAT AGAIN!","827885966509604865","2017-02-04 14:26:10"
"The opinion of this so-called judge, which essentially takes law-enforcement away from our country, is ridiculous and will be overturned!","827867311054974976","2017-02-04 13:12:02"
"Interesting that certain Middle-Eastern countries agree with the ban. They know if certain people are allowed in it's death & destruction!","827865957750161408","2017-02-04 13:06:39"
"When a country is no longer able to say who can, and who cannot , come in & out, especially for reasons of safety &.security - big trouble!","827864176043376640","2017-02-04 12:59:35"
"Countries charge U․S․ companies taxes or tariffs while the U․S․ charges them nothing or little.We should charge them SAME as they charge us!","827715246135574530","2017-02-04 03:07:47"
"We must keep ""evil"" out of our country!","827655062835052544","2017-02-03 23:08:38"
