"…their country’s flag. Can this be possible? Yes, because it is all a BIG CON, and the American taxpayer is paying for it!","1063593459695669254","2018-11-17 00:43:36"
"Just spoke to Governor Jerry Brown to let him know that we are with him, and the people of California, all the way!","1062796884648120320","2018-11-14 19:58:17"
"…MAKE FRANCE GREAT AGAIN!","1062333882610171907","2018-11-13 13:18:29"
"Hopefully, Saudi Arabia and OPEC will not be cutting oil production. Oil prices should be much lower based on supply!","1062047641889095684","2018-11-12 18:21:04"
"The California Fire Fighters, FEMA and First Responders are amazing and very brave. Thank you and God Bless you all!","1062020057616793600","2018-11-12 16:31:27"
"The prospect of Presidential Harassment by the Dems is causing the Stock Market big headaches!","1062005636488142848","2018-11-12 15:34:09"
"With proper Forest Management, we can stop the devastation constantly going on in California. Get Smart!","1061554334276747264","2018-11-11 09:40:50"
"Trying to STEAL two big elections in Florida! We are watching closely!","1061335051294728194","2018-11-10 19:09:29"
"Had very productive meetings and calls for our Country today. Meeting tonight with World Leaders!","1061334384337399808","2018-11-10 19:06:50"
"Just out — in Arizona, SIGNATURES DON’T MATCH. Electoral corruption - Call for a new Election? We must protect our Democracy!","1060993836984324096","2018-11-09 20:33:37"
"…We thank Attorney General Jeff Sessions for his service, and wish him well! A permanent replacement will be nominated at a later date.","1060256623439110146","2018-11-07 19:44:12"
"I will be doing a news conference at The White House - 11:30 A․M․. Will be discussing our success in the Midterms!","1060148982968733696","2018-11-07 12:36:28"
"Ron DeSantis showed great courage in his hard fought campaign to become the Governor of Florida. Congratulations to Ron and family!","1060138691778301953","2018-11-07 11:55:35"
"Tremendous success tonight. Thank you to all!","1060022696703070208","2018-11-07 04:14:39"
"Congressman Randy Hultgren (R) of Illinois is doing a great job. Get out and Vote for Randy - Total Endorsement!","1059897349005283334","2018-11-06 19:56:34"
"Florida, very important - get out and vote for Florida Congressional Candidate Michael Waltz (R). He has my Strong Endorsement!","1059896399595225089","2018-11-06 19:52:48"
"Epstein all the way in Michigan House 11. She is a wonderful person and, at the same time, a real fighter. Has my Strong Endorsement!","1059880322500833281","2018-11-06 18:48:55"
"Congressman Peter King of New York is a hardworking gem. Loves his Country and his State. Get out and VOTE for Peter!","1059833982777544705","2018-11-06 15:44:46"
