"The Economy is raging, at an all time high, and is set to get even better. Jobs and wages up. Vote for Rick Saccone and keep it going!","973536164044034048","2018-03-13 12:28:03"
"We are deeply saddened by the tragic situation in Yountville and mourn the loss of three incredible women who cared for our Veterans.","972466816114032640","2018-03-10 13:38:51"
"The U․S․ is acting swiftly on Intellectual Property theft. We cannot allow this to happen as it has for many years!","971409845453762560","2018-03-07 15:38:49"
"Will be making a decision soon on the appointment of new Chief Economic Advisor. Many people wanting the job - will choose wisely!","971186041171439616","2018-03-07 00:49:30"
"Total inaction on DACA by Dems. Where are you? A deal can be made!","971007733313961984","2018-03-06 13:00:58"
"To protect our Country we must protect American Steel! #AMERICA FIRST","970644394591309824","2018-03-05 12:57:12"
"We must protect our country and our workers. Our steel industry is in bad shape. IF YOU DON’T HAVE STEEL, YOU DON’T HAVE A COUNTRY!","969558431802806272","2018-03-02 13:01:58"
"Manufacturing growing at the fastest pace in almost two decades!","969374909209239552","2018-03-02 00:52:43"
"Jobless claims at a 49 year low!","969374597127778304","2018-03-02 00:51:28"
"WITCH HUNT!","968468176639004672","2018-02-27 12:49:41"
"Dem Memo: FBI did not disclose who the clients were - the Clinton Campaign and the DNC. Wow!","967539664692350977","2018-02-24 23:20:06"
