"Thank you to the Cherokee Nation for revealing that Elizabeth Warren, sometimes referred to as Pocahontas, is a complete and total Fraud!","1052173526919196672","2018-10-16 12:24:51"
"On our way to Florida and Georgia!","1051832118165139458","2018-10-15 13:48:13"
"RT @realDonaldTrump: I will be interviewed on “60 Minutes” tonight at 7:00 P․M․, after NFL game. Enjoy!","1051604811530072066","2018-10-14 22:44:59"
"I will be interviewed on “60 Minutes” tonight at 7:00 P․M․, after NFL game. Enjoy!","1051558072433463297","2018-10-14 19:39:16"
"Princess Eugenie of York was a truly beautiful bride yesterday. She has been through so much, and has come out a total winner!","1051473226109513728","2018-10-14 14:02:07"
"Congratulations to Tucker Carlson on the great success of his book, “Ship of Fools.” It just went to NUMBER ONE!","1051319975795933184","2018-10-14 03:53:09"
"PASTOR BRUNSON JUST RELEASED. WILL BE HOME SOON!","1050754462405537798","2018-10-12 14:26:00"
"My thoughts and prayers are with Pastor Brunson, and we hope to have him safely back home soon!","1050747691062493185","2018-10-12 13:59:06"
"Big announcement with my friend Ambassador Nikki Haley in the Oval Office at 10:30am.","1049665483182694402","2018-10-09 14:18:47"
"Will be going to Iowa tonight for Rally, and more! The Farmers (and all) are very happy with USMCA!","1049648174896504832","2018-10-09 13:10:01"
"Great evening last night at the White House honoring Justice Kavanaugh and family. Our country is very proud of them!","1049640099007356928","2018-10-09 12:37:55"
