"So nice how well my State of the Union speech was received. Thank you to all!","1093661397769248769","2019-02-08 00:02:51"
"PRESIDENTIAL HARASSMENT! It should never be allowed to happen again!","1093489029780332545","2019-02-07 12:37:55"
"Thank you to Senator Rob Portman and Senator Cory Gardner for the early and warm endorsement. We will ALL WIN in 2020 together!","1091417236475179008","2019-02-01 19:25:21"
"Best January for the DOW in over 30 years. We have, by far, the strongest economy in the world!","1091339521931857926","2019-02-01 14:16:32"
"Our great U․S․. Border Patrol Agents made the biggest Fentanyl bust in our Country’s history. Thanks, as always, for a job well done!","1091127643720859649","2019-02-01 00:14:37"
"Democrats are becoming the Party of late term abortion, high taxes, Open Borders and Crime!","1090967053689937921","2019-01-31 13:36:29"
"Lets just call them WALLS from now on and stop playing political games! A WALL is a WALL!","1090947003868213248","2019-01-31 12:16:49"
"…Large protests all across Venezuela today against Maduro. The fight for freedom has begun!","1090731037355884545","2019-01-30 21:58:38"
"Dow just broke 25,000. Tremendous news!","1090729920760893441","2019-01-30 21:54:12"
"Numerous states introducing Bible Literacy classes, giving students the option of studying the Bible. Starting to make a turn back? Great!","1089876055224184833","2019-01-28 13:21:15"
"WITCH HUNT!","1089340201204441088","2019-01-27 01:51:57"
"Great earnings coming out of Stock Market. Too bad Media doesn’t devote much time to this!","1088634979037466624","2019-01-25 03:09:39"
