"…haven’t even started yet! The U․S․ has very little to give, because it has given so much over the years. China has much to give!","996739376028835840","2018-05-16 13:09:20"
"Congratulations to Deb Fischer. The people of Nebraska have seen what a great job she is doing - and it showed up at the ballot box! #MAGA","996728397362540545","2018-05-16 12:25:42"
"Our great First Lady is doing really well. Will be leaving hospital in 2 or 3 days. Thank you for so much love and support!","996366330436648960","2018-05-15 12:26:59"
"Big day for Israel. Congratulations!","996021417622851584","2018-05-14 13:36:25"
"Big week next week when the American Embassy in Israel will be moved to Jerusalem. Congratulations to all!","995085901079433219","2018-05-11 23:39:01"
"Five Most Wanted leaders of ISIS just captured!","994586105822564353","2018-05-10 14:33:00"
"Gina Haspel did a spectacular job today. There is nobody even close to run the CIA!","994401394441453569","2018-05-10 02:19:02"
"Looking forward to greeting the Hostages (no longer) at 2:00 A․M․","994346538028675072","2018-05-09 22:41:03"
"John Kerry can’t get over the fact that he had his chance and blew it! Stay away from negotiations John, you are hurting your country!","993815373190492160","2018-05-08 11:30:23"
"I will be announcing my decision on the Iran Deal tomorrow from the White House at 2:00pm.","993562242124865536","2018-05-07 18:44:32"
"Good luck to Ric Grenell, our new Ambassador to Germany. A great and talented guy, he will represent our Country well!","993476979893723137","2018-05-07 13:05:44"
"We are going to demand Congress secure the border in the upcoming CR. Illegal immigration must end!","992524132884664321","2018-05-04 21:59:28"
